"","logFC","logCPM","PValue","FDR"
"XLOC_007785",-0.821298700756641,7.61983782361363,0.0443000574838556,1
"XLOC_000771",2.75271687981788,4.83517845018732,0.0445449809965164,1
"XLOC_002894",-1.88175120076853,5.57006031027404,0.0445635965470652,1
"XLOC_005707",1.14168673844054,6.79489648615592,0.0450295557024383,1
"XLOC_005005",0.810331685367709,7.75300541701051,0.0454289260669803,1
"XLOC_002460",0.652271754783541,8.29462992335027,0.0466494299313927,1
"XLOC_001670",0.470583994134187,9.20477724788769,0.0481694871559359,1
"XLOC_001214",0.787283651120174,7.79467365640007,0.0482297983444508,1
"XLOC_004973",-1.60760278820891,5.75272029768554,0.0490830115248445,1
"XLOC_005388",-1.60760278820891,5.75272044997329,0.0490830115248445,1
"XLOC_006212",-1.60760278820891,5.75272168321903,0.0490830115248445,1
"XLOC_005999",0.448427982749878,9.82973175345008,0.0502039828792753,1
"XLOC_006533",0.309107784814181,10.9190817721909,0.0510428680654507,1
"XLOC_005536",-1.60760278820891,5.75271498774809,0.0515661253453074,1
"XLOC_007721",-0.587825243645856,8.59596741767135,0.0524452144937275,1
"XLOC_006132",-1.34527538299326,6.12469294144672,0.0525347644040913,1
"XLOC_004935",-1.00983673611939,6.87432299721172,0.054221964689179,1
"XLOC_001809",0.71340138754611,8.09150870274098,0.0544649399363246,1
"XLOC_004673",1.4117481395335,6.12483128335463,0.0554281800214933,1
"XLOC_003750",0.71340138754611,8.09332153335179,0.0554729378400598,1
"XLOC_007804",-0.635578607713283,8.25030654864363,0.0558349707032191,1
"XLOC_006700",0.690226997130187,7.98709600914526,0.0560412922338465,1
"XLOC_003256",-0.831637571443752,7.33765556748748,0.0573217544587548,1
"XLOC_001699",-1.60760278820891,5.75289451762002,0.0573924756258277,1
"XLOC_004787",1.82390240575786,5.47262168616806,0.057410425507186,1
"XLOC_001109",-1.75892544863882,5.47261216567517,0.057410425507186,1
"XLOC_005777",0.776580555626339,7.73192352117552,0.0597194303561132,1
"XLOC_003199",0.930274201196634,7.18903288603726,0.0599024313204303,1
"XLOC_002583",0.595403635311012,8.49848214710192,0.0600977570074184,1
"XLOC_000843",0.643303467735065,8.09183636547551,0.061257052707034,1
"XLOC_003918",1.1639067283325,6.52324624969316,0.0615098680952914,1
"XLOC_000428",-1.09688666321091,6.52323796368029,0.0615098680952914,1
