ENSG00000211445	3.496384224	8.448112029	6.07E-19	4.71E-16
ENSG00000151882	-5.67714189	8.197993562	2.17E-18	1.66E-15
ENSG00000136153	5.063507941	8.067481705	6.34E-18	4.81E-15
ENSG00000064989	5.661868384	7.795903064	6.95E-18	5.20E-15
ENSG00000171885	7.874153078	7.743519531	2.84E-17	2.10E-14
ENSG00000188906	5.52496852	7.661076936	2.28E-16	1.67E-13
ENSG00000148175	3.662138126	8.19814531	2.93E-16	2.12E-13
ENSG00000096088	7.874153078	7.757173622	4.11E-16	2.94E-13
ENSG00000099994	7.734602753	7.603257639	4.44E-16	3.14E-13
ENSG00000104332	-4.877254523	8.259011244	4.57E-16	3.20E-13
ENSG00000196616	3.490292351	8.256568911	7.89E-16	5.46E-13
ENSG00000176387	-5.616827207	8.124073284	1.05E-15	7.19E-13
ENSG00000131471	4.036570659	7.988548324	1.30E-15	8.72E-13
ENSG00000187498	4.036570659	7.988548325	1.30E-15	8.72E-13
ENSG00000090006	2.715598123	8.646760939	1.40E-15	9.31E-13
ENSG00000169710	3.07173047	8.380866342	1.53E-15	1.00E-12
ENSG00000158710	2.262335025	8.999777377	2.87E-15	1.86E-12
ENSG00000133026	4.421634877	7.980098663	3.10E-15	2.00E-12
ENSG00000139289	-3.609576918	8.292321151	6.32E-15	4.02E-12
ENSG00000129538	3.552343051	8.097072874	6.39E-15	4.03E-12
ENSG00000198682	5.37370289	7.512145956	1.43E-14	8.95E-12
ENSG00000103811	3.241351572	8.217447509	1.98E-14	1.22E-11
ENSG00000153395	3.708776359	7.988553581	2.09E-14	1.28E-11
ENSG00000164741	5.341448965	7.480418681	2.85E-14	1.73E-11
ENSG00000173369	4.036570659	8.002232628	3.08E-14	1.85E-11
ENSG00000125810	4.243395805	7.801752316	4.84E-14	2.88E-11
ENSG00000168685	7.513338843	7.380970915	1.16E-13	6.83E-11
ENSG00000141753	3.175494871	8.158473378	1.17E-13	6.83E-11
ENSG00000116299	-3.751228918	8.117823814	1.42E-13	8.23E-11
ENSG00000121335	-7.427092108	7.512103675	2.27E-13	1.29E-10
ENSG00000170373	-7.395569524	7.480390822	2.28E-13	1.29E-10
ENSG00000166292	7.478766009	7.346354341	2.39E-13	1.35E-10
ENSG00000142973	3.607902428	7.89545162	2.60E-13	1.45E-10
ENSG00000022267	3.529344499	8.089670241	5.25E-13	2.91E-10
ENSG00000136167	2.862978875	8.198001597	5.64E-13	3.10E-10
ENSG00000211897	3.106487522	8.097072618	6.97E-13	3.79E-10
ENSG00000163513	2.693410896	8.310476497	1.02E-12	5.52E-10
ENSG00000198899	-1.00460595	11.3588949	1.06E-12	5.65E-10
ENSG00000130164	4.470018084	7.480400361	1.34E-12	7.09E-10
ENSG00000102760	4.470018084	7.480448076	1.35E-12	7.10E-10
ENSG00000182795	3.357189757	7.919296699	1.67E-12	8.71E-10
ENSG00000198840	-1.633496354	9.830885642	2.23E-12	1.15E-09
ENSG00000211899	-1.910363059	9.755637004	2.39E-12	1.23E-09
ENSG00000104763	2.650490271	8.273950484	3.16E-12	1.61E-09
ENSG00000117289	1.066869204	10.51993442	3.63E-12	1.83E-09
ENSG00000156675	3.169550841	7.966022101	5.20E-12	2.61E-09
ENSG00000211459	-1.566546514	9.66626317	5.52E-12	2.75E-09
ENSG00000005884	3.471002563	7.769913916	5.92E-12	2.92E-09
ENSG00000137491	5.308457426	7.458961752	1.05E-11	5.12E-09
ENSG00000231389	1.677310453	9.292363319	1.19E-11	5.78E-09
ENSG00000135678	7.251882872	7.117829856	1.46E-11	6.99E-09
ENSG00000184530	-7.190436219	7.273929219	1.46E-11	6.99E-09
ENSG00000123384	2.419500059	8.397939285	1.60E-11	7.58E-09
ENSG00000099194	3.248728866	7.8214376	1.91E-11	9.00E-09
ENSG00000142748	5.168385836	7.31047886	1.96E-11	9.17E-09
ENSG00000105971	4.008441744	7.584371163	2.12E-11	9.83E-09
ENSG00000166557	-3.125944715	8.097065577	2.39E-11	1.10E-08
ENSG00000006074	7.210341064	7.076014069	2.91E-11	1.33E-08
ENSG00000161798	-3.423214301	8.105570132	3.32E-11	1.51E-08
ENSG00000139567	4.292695465	7.310504676	3.84E-11	1.73E-08
ENSG00000135821	1.839758255	8.977363427	4.63E-11	2.08E-08
ENSG00000163131	3.063091756	7.871428576	5.68E-11	2.53E-08
ENSG00000159189	2.844318698	8.032941947	5.75E-11	2.54E-08
ENSG00000196735	2.844318698	8.033000748	5.83E-11	2.56E-08
ENSG00000179776	4.366259846	7.390500617	6.02E-11	2.63E-08
ENSG00000186847	-7.075781874	7.158335893	1.19E-10	5.15E-08
ENSG00000188783	3.441991698	7.754722492	1.22E-10	5.26E-08
ENSG00000114353	2.53761962	8.411912016	1.38E-10	5.88E-08
ENSG00000125968	5.053616806	7.19803053	1.46E-10	6.21E-08
ENSG00000102024	3.006763591	7.821498751	1.78E-10	7.50E-08
ENSG00000211679	-2.131116242	9.049472187	1.85E-10	7.75E-08
ENSG00000165757	7.078016994	6.942745928	2.33E-10	9.65E-08
ENSG00000117983	-7.075781874	7.153997864	2.33E-10	9.65E-08
ENSG00000184009	0.932549715	10.62879752	2.49E-10	1.02E-07
ENSG00000138449	2.766639865	7.96582754	3.17E-10	1.28E-07
ENSG00000169504	2.766639865	7.965827526	3.17E-10	1.28E-07
ENSG00000128641	5.053616806	7.20303343	3.32E-10	1.34E-07
ENSG00000167996	7.078016994	6.945507302	3.46E-10	1.39E-07
ENSG00000101443	-2.724349113	8.138288376	3.92E-10	1.56E-07
ENSG00000054598	-3.712576019	7.688952155	4.49E-10	1.78E-07
ENSG00000116039	-6.993948652	7.076001554	4.66E-10	1.82E-07
ENSG00000104783	-6.993948652	7.075993731	4.67E-10	1.82E-07
ENSG00000111341	-1.772974818	9.010907885	5.97E-10	2.32E-07
ENSG00000124942	0.997957362	10.35049539	7.80E-10	3.01E-07
ENSG00000186081	-4.848995166	7.380800868	7.92E-10	3.04E-07
ENSG00000182010	6.982537886	6.846531693	9.32E-10	3.55E-07
ENSG00000150593	-2.792447501	8.01088526	9.82E-10	3.72E-07
ENSG00000136235	2.917919949	7.743434759	1.02E-09	3.84E-07
ENSG00000173376	4.928922425	7.076009484	1.08E-09	4.02E-07
ENSG00000071967	2.245025905	8.255334366	1.08E-09	4.02E-07
ENSG00000156076	4.090483083	7.118219624	1.14E-09	4.24E-07
ENSG00000134871	2.157318311	8.363587399	1.17E-09	4.32E-07
ENSG00000173706	3.036770338	7.632403303	1.29E-09	4.70E-07
ENSG00000150093	1.601428734	9.05471602	1.46E-09	5.30E-07
ENSG00000132688	3.68835566	7.27394896	1.49E-09	5.41E-07
ENSG00000197747	3.220727789	7.543135887	1.51E-09	5.45E-07
ENSG00000196352	2.351728166	8.13831477	1.56E-09	5.57E-07
ENSG00000110799	2.636149891	8.150240964	1.72E-09	6.11E-07
ENSG00000106991	2.887046535	7.71648255	1.83E-09	6.47E-07
ENSG00000088992	-6.90719304	6.988499053	1.87E-09	6.59E-07
ENSG00000116260	2.511122252	8.032941695	2.36E-09	8.27E-07
ENSG00000148303	-1.417001065	9.456145001	2.91E-09	1.01E-06
ENSG00000178372	-6.861777038	6.942729191	3.73E-09	1.29E-06
ENSG00000168610	2.362102123	8.032941545	4.04E-09	1.39E-06
ENSG00000166347	4.839371897	6.988549528	4.08E-09	1.40E-06
ENSG00000140105	2.948146495	7.780555318	4.70E-09	1.60E-06
ENSG00000113140	1.413134568	9.26467347	4.86E-09	1.65E-06
ENSG00000138080	6.932319195	6.803411018	4.95E-09	1.67E-06
ENSG00000107798	3.150733231	7.480399994	5.10E-09	1.71E-06
ENSG00000177469	2.104218232	8.488151388	5.37E-09	1.79E-06
ENSG00000122862	3.380809442	7.384348329	5.41E-09	1.79E-06
ENSG00000111859	3.68835566	7.282444403	6.00E-09	1.98E-06
ENSG00000142541	-1.156132514	9.901428078	7.34E-09	2.41E-06
ENSG00000108576	6.880289206	6.743464612	7.48E-09	2.44E-06
ENSG00000144908	-6.814884742	6.895384373	7.50E-09	2.44E-06
ENSG00000140937	3.95398272	6.988550912	7.92E-09	2.56E-06
ENSG00000007402	4.792422062	6.942964905	8.16E-09	2.62E-06
ENSG00000096696	-3.525229002	7.512061418	9.41E-09	3.01E-06
ENSG00000030582	1.86668817	8.697208588	1.07E-08	3.42E-06
ENSG00000149131	1.704834988	8.730278028	1.31E-08	4.14E-06
ENSG00000185499	2.669538414	7.716580629	1.34E-08	4.22E-06
ENSG00000092621	-6.766416941	6.846494741	1.50E-08	4.69E-06
ENSG00000100345	0.90846478	10.3979421	1.53E-08	4.78E-06
ENSG00000165168	4.743892789	6.895464338	1.54E-08	4.78E-06
ENSG00000018280	6.826312352	6.689305408	1.55E-08	4.78E-06
ENSG00000167460	1.719909433	8.689660645	1.60E-08	4.93E-06
ENSG00000197256	3.07716885	7.414920546	1.74E-08	5.31E-06
ENSG00000119535	4.133256625	7.166704099	1.87E-08	5.71E-06
ENSG00000010610	3.519580722	7.11783389	1.94E-08	5.89E-06
ENSG00000138821	2.40266136	7.943082576	2.13E-08	6.44E-06
ENSG00000170345	0.985723278	10.13829764	2.17E-08	6.51E-06
ENSG00000197956	2.020318206	8.255334117	2.31E-08	6.89E-06
ENSG00000143153	-2.149308593	8.32827247	2.37E-08	7.04E-06
ENSG00000076928	2.536383348	7.769906781	2.72E-08	8.05E-06
ENSG00000100219	-1.548680724	9.08657239	2.89E-08	8.53E-06
ENSG00000115221	4.693674098	6.846531567	2.98E-08	8.69E-06
